,country,year,wage,sex,ISO,currency,local_currency,break
20220,United States of America,2005,3029.409,T,USA,PPP,United States dollar (USD),False
20221,United States of America,2005,3029.409,T,USA,USD,United States dollar (USD),False
20222,United States of America,2005,3500.794,M,USA,Local,United States dollar (USD),False
20223,United States of America,2005,3500.794,M,USA,PPP,United States dollar (USD),False
20224,United States of America,2005,3500.794,M,USA,USD,United States dollar (USD),False
20225,United States of America,2005,2522.853,F,USA,Local,United States dollar (USD),False
20226,United States of America,2005,2522.853,F,USA,PPP,United States dollar (USD),False
20227,United States of America,2005,2522.853,F,USA,USD,United States dollar (USD),False
20228,United States of America,2004,2946.492,T,USA,Local,United States dollar (USD),False
20229,United States of America,2004,2946.492,T,USA,PPP,United States dollar (USD),False
20230,United States of America,2004,2946.492,T,USA,USD,United States dollar (USD),False
20231,United States of America,2004,3423.804,M,USA,Local,United States dollar (USD),False
20232,United States of America,2004,3423.804,M,USA,PPP,United States dollar (USD),False
20233,United States of America,2004,3423.804,M,USA,USD,United States dollar (USD),False
20234,United States of America,2004,2432.472,F,USA,Local,United States dollar (USD),False
20235,United States of America,2004,2432.472,F,USA,PPP,United States dollar (USD),False
20236,United States of America,2004,2432.472,F,USA,USD,United States dollar (USD),False
20237,United States of America,2003,2869.141,T,USA,Local,United States dollar (USD),False
20238,United States of America,2003,2869.141,T,USA,PPP,United States dollar (USD),False
20239,United States of America,2003,2869.141,T,USA,USD,United States dollar (USD),False
20240,United States of America,2003,3343.239,M,USA,Local,United States dollar (USD),False
20241,United States of America,2003,3343.239,M,USA,PPP,United States dollar (USD),False
20242,United States of America,2003,3343.239,M,USA,USD,United States dollar (USD),False
20243,United States of America,2003,2367.151,F,USA,Local,United States dollar (USD),False
20244,United States of America,2003,2367.151,F,USA,PPP,United States dollar (USD),False
20245,United States of America,2003,2367.151,F,USA,USD,United States dollar (USD),False
20246,United States of America,2002,2806.444,T,USA,Local,United States dollar (USD),False
20247,United States of America,2002,2806.444,T,USA,PPP,United States dollar (USD),False
20248,United States of America,2002,2806.444,T,USA,USD,United States dollar (USD),False
20249,United States of America,2002,3273.789,M,USA,Local,United States dollar (USD),False
20250,United States of America,2002,3273.789,M,USA,PPP,United States dollar (USD),False
20251,United States of America,2002,3273.789,M,USA,USD,United States dollar (USD),False
20252,United States of America,2002,2304.232,F,USA,Local,United States dollar (USD),False
20253,United States of America,2002,2304.232,F,USA,PPP,United States dollar (USD),False
20254,United States of America,2002,2304.232,F,USA,USD,United States dollar (USD),False
20255,United States of America,2001,2741.631,T,USA,Local,United States dollar (USD),False
20256,United States of America,2001,2741.631,T,USA,PPP,United States dollar (USD),False
20257,United States of America,2001,2741.631,T,USA,USD,United States dollar (USD),False
20258,United States of America,2001,3206.419,M,USA,Local,United States dollar (USD),False
20259,United States of America,2001,3206.419,M,USA,PPP,United States dollar (USD),False
20260,United States of America,2001,3206.419,M,USA,USD,United States dollar (USD),False
20261,United States of America,2001,2237.571,F,USA,Local,United States dollar (USD),False
20262,United States of America,2001,2237.571,F,USA,PPP,United States dollar (USD),False
20263,United States of America,2001,2237.571,F,USA,USD,United States dollar (USD),False
20264,United States of America,2000,2629.435,T,USA,Local,United States dollar (USD),False
20265,United States of America,2000,2629.435,T,USA,PPP,United States dollar (USD),False
20266,United States of America,2000,2629.435,T,USA,USD,United States dollar (USD),False
20267,United States of America,2000,3084.971,M,USA,Local,United States dollar (USD),False
20268,United States of America,2000,3084.971,M,USA,PPP,United States dollar (USD),False
20269,United States of America,2000,3084.971,M,USA,USD,United States dollar (USD),False
20270,United States of America,2000,2136.56,F,USA,Local,United States dollar (USD),False
20271,United States of America,2000,2136.56,F,USA,PPP,United States dollar (USD),False
20272,United States of America,2000,2136.56,F,USA,USD,United States dollar (USD),False
20273,United States of America,1999,2509.195,T,USA,Local,United States dollar (USD),False
20274,United States of America,1999,2509.195,T,USA,PPP,United States dollar (USD),False
20275,United States of America,1999,2509.195,T,USA,USD,United States dollar (USD),False
20276,United States of America,1999,2958.058,M,USA,Local,United States dollar (USD),False
20277,United States of America,1999,2958.058,M,USA,PPP,United States dollar (USD),False
20278,United States of America,1999,2958.058,M,USA,USD,United States dollar (USD),False
20279,United States of America,1999,2025.381,F,USA,Local,United States dollar (USD),False
20280,United States of America,1999,2025.381,F,USA,PPP,United States dollar (USD),False
20281,United States of America,1999,2025.381,F,USA,USD,United States dollar (USD),False
20282,United States of America,1998,2408.575,T,USA,Local,United States dollar (USD),False
20283,United States of America,1998,2408.575,T,USA,PPP,United States dollar (USD),False
20284,United States of America,1998,2408.575,T,USA,USD,United States dollar (USD),False
20285,United States of America,1998,2835.096,M,USA,Local,United States dollar (USD),False
20286,United States of America,1998,2835.096,M,USA,PPP,United States dollar (USD),False
20287,United States of America,1998,2835.096,M,USA,USD,United States dollar (USD),False
20288,United States of America,1998,1943.803,F,USA,Local,United States dollar (USD),False
20289,United States of America,1998,1943.803,F,USA,PPP,United States dollar (USD),False
20290,United States of America,1998,1943.803,F,USA,USD,United States dollar (USD),False
20291,United States of America,1997,2265.625,T,USA,Local,United States dollar (USD),False
20292,United States of America,1997,2265.625,T,USA,PPP,United States dollar (USD),False
20293,United States of America,1997,2265.625,T,USA,USD,United States dollar (USD),False
20294,United States of America,1997,2653.265,M,USA,Local,United States dollar (USD),False
20295,United States of America,1997,2653.265,M,USA,PPP,United States dollar (USD),False
20296,United States of America,1997,2653.265,M,USA,USD,United States dollar (USD),False
20297,United States of America,1997,1843.493,F,USA,Local,United States dollar (USD),False
20298,United States of America,1997,1843.493,F,USA,PPP,United States dollar (USD),False
20299,United States of America,1997,1843.493,F,USA,USD,United States dollar (USD),False
20300,United States of America,1996,2184.764,T,USA,Local,United States dollar (USD),False
20301,United States of America,1996,2184.764,T,USA,PPP,United States dollar (USD),False
20302,United States of America,1996,2184.764,T,USA,USD,United States dollar (USD),False
20303,United States of America,1996,2567.891,M,USA,Local,United States dollar (USD),False
20304,United States of America,1996,2567.891,M,USA,PPP,United States dollar (USD),False
20305,United States of America,1996,2567.891,M,USA,USD,United States dollar (USD),False
20306,United States of America,1996,1767.721,F,USA,Local,United States dollar (USD),False
20307,United States of America,1996,1767.721,F,USA,PPP,United States dollar (USD),False
20308,United States of America,1996,1767.721,F,USA,USD,United States dollar (USD),False
20309,United States of America,1995,2123.614,T,USA,Local,United States dollar (USD),False
20310,United States of America,1995,2123.614,T,USA,PPP,United States dollar (USD),False
20311,United States of America,1995,2123.614,T,USA,USD,United States dollar (USD),False
20312,United States of America,1995,2504.044,M,USA,Local,United States dollar (USD),False
20313,United States of America,1995,2504.044,M,USA,PPP,United States dollar (USD),False
20314,United States of America,1995,2504.044,M,USA,USD,United States dollar (USD),False
20315,United States of America,1995,1705.961,F,USA,Local,United States dollar (USD),False
20316,United States of America,1995,1705.961,F,USA,PPP,United States dollar (USD),False
20317,United States of America,1995,1705.961,F,USA,USD,United States dollar (USD),False
20318,United States of America,1994,2070.286,T,USA,Local,United States dollar (USD),True
20319,United States of America,1994,2070.286,T,USA,PPP,United States dollar (USD),True
20320,United States of America,1994,2070.286,T,USA,USD,United States dollar (USD),True
20321,United States of America,1994,2435.497,M,USA,Local,United States dollar (USD),True
20322,United States of America,1994,2435.497,M,USA,PPP,United States dollar (USD),True
20323,United States of America,1994,2435.497,M,USA,USD,United States dollar (USD),True
20324,United States of America,1994,1670.101,F,USA,Local,United States dollar (USD),True
20325,United States of America,1994,1670.101,F,USA,PPP,United States dollar (USD),True
20326,United States of America,1994,1670.101,F,USA,USD,United States dollar (USD),True
20327,United States of America,1993,1987.47,T,USA,Local,United States dollar (USD),False
20328,United States of America,1993,1987.47,T,USA,PPP,United States dollar (USD),False
20329,United States of America,1993,1987.47,T,USA,USD,United States dollar (USD),False
20330,United States of America,1993,2208.3,M,USA,Local,United States dollar (USD),False
20331,United States of America,1993,2208.3,M,USA,PPP,United States dollar (USD),False
20332,United States of America,1993,2208.3,M,USA,USD,United States dollar (USD),False
20333,United States of America,1993,1701.69,F,USA,Local,United States dollar (USD),False
20334,United States of America,1993,1701.69,F,USA,PPP,United States dollar (USD),False
20335,United States of America,1993,1701.69,F,USA,USD,United States dollar (USD),False
20336,United States of America,1992,1905.2,T,USA,Local,United States dollar (USD),False
20337,United States of America,1992,1905.2,T,USA,PPP,United States dollar (USD),False
20338,United States of America,1992,1905.2,T,USA,USD,United States dollar (USD),False
20339,United States of America,1992,2169.33,M,USA,Local,United States dollar (USD),False
20340,United States of America,1992,2169.33,M,USA,PPP,United States dollar (USD),False
20341,United States of America,1992,2169.33,M,USA,USD,United States dollar (USD),False
20342,United States of America,1992,1645.4,F,USA,Local,United States dollar (USD),False
20343,United States of America,1992,1645.4,F,USA,PPP,United States dollar (USD),False
20344,United States of America,1992,1645.4,F,USA,USD,United States dollar (USD),False
20345,United States of America,1991,1844.58,T,USA,Local,United States dollar (USD),False
20346,United States of America,1991,1844.58,T,USA,PPP,United States dollar (USD),False
20347,United States of America,1991,1844.58,T,USA,USD,United States dollar (USD),False
20348,United States of America,1991,2134.69,M,USA,Local,United States dollar (USD),False
20349,United States of America,1991,2134.69,M,USA,PPP,United States dollar (USD),False
20350,United States of America,1991,2134.69,M,USA,USD,United States dollar (USD),False
20351,United States of America,1991,1584.78,F,USA,Local,United States dollar (USD),False
20352,United States of America,1991,1584.78,F,USA,PPP,United States dollar (USD),False
20353,United States of America,1991,1584.78,F,USA,USD,United States dollar (USD),False
20354,United States of America,1990,1783.96,T,USA,Local,United States dollar (USD),False
20355,United States of America,1990,1783.96,T,USA,PPP,United States dollar (USD),False
20356,United States of America,1990,1783.96,T,USA,USD,United States dollar (USD),False
20357,United States of America,1990,2082.73,M,USA,Local,United States dollar (USD),False
20358,United States of America,1990,2082.73,M,USA,PPP,United States dollar (USD),False
20359,United States of America,1990,2082.73,M,USA,USD,United States dollar (USD),False
20360,United States of America,1990,1498.18,F,USA,Local,United States dollar (USD),False
20361,United States of America,1990,1498.18,F,USA,PPP,United States dollar (USD),False
20362,United States of America,1990,1498.18,F,USA,USD,United States dollar (USD),False
20363,United States of America,1989,1727.67,T,USA,Local,United States dollar (USD),False
20364,United States of America,1989,2026.44,M,USA,Local,United States dollar (USD),False
20365,United States of America,1989,1420.24,F,USA,Local,United States dollar (USD),False
20366,United States of America,1988,1667.05,T,USA,Local,United States dollar (USD),False
20367,United States of America,1988,1944.17,M,USA,Local,United States dollar (USD),False
20368,United States of America,1988,1363.95,F,USA,Local,United States dollar (USD),False
20369,United States of America,1987,1619.42,T,USA,Local,United States dollar (USD),False
20370,United States of America,1987,1879.22,M,USA,Local,United States dollar (USD),False
20371,United States of America,1987,1311.99,F,USA,Local,United States dollar (USD),False
20372,United States of America,1986,1554.47,T,USA,Local,United States dollar (USD),False
20373,United States of America,1986,1814.27,M,USA,Local,United States dollar (USD),False
20374,United States of America,1986,1260.03,F,USA,Local,United States dollar (USD),False
20375,United States of America,1985,1489.52,T,USA,Local,United States dollar (USD),False
20376,United States of America,1985,1762.31,M,USA,Local,United States dollar (USD),False
20377,United States of America,1985,1199.41,F,USA,Local,United States dollar (USD),False
20378,United States of America,1984,1411.58,T,USA,Local,United States dollar (USD),False
20379,United States of America,1984,1697.36,M,USA,Local,United States dollar (USD),False
20380,United States of America,1984,1147.45,F,USA,Local,United States dollar (USD),False
20381,United States of America,1983,1355.29,T,USA,Local,United States dollar (USD),False
20382,United States of America,1983,1641.07,M,USA,Local,United States dollar (USD),False
20383,United States of America,1983,1091.16,F,USA,Local,United States dollar (USD),False
20384,United States of America,1982,1307.66,T,USA,Local,United States dollar (USD),False
20385,United States of America,1982,1576.12,M,USA,Local,United States dollar (USD),False
20386,United States of America,1982,1034.87,F,USA,Local,United States dollar (USD),False
20387,United States of America,1981,1229.72,T,USA,Local,United States dollar (USD),False
20388,United States of America,1981,1472.2,M,USA,Local,United States dollar (USD),False
20389,United States of America,1981,948.27,F,USA,Local,United States dollar (USD),False
20390,United States of America,1980,1134.46,T,USA,Local,United States dollar (USD),False
20391,United States of America,1980,1355.29,M,USA,Local,United States dollar (USD),False
20392,United States of America,1980,870.33,F,USA,Local,United States dollar (USD),False
20393,United States of America,1979,1043.53,T,USA,Local,United States dollar (USD),False
20394,United States of America,1979,1264.36,M,USA,Local,United States dollar (USD),False
20395,United States of America,1979,788.06,F,USA,Local,United States dollar (USD),False
20396,United States of America,1978,882.021,T,USA,Local,United States dollar (USD),False
20397,United States of America,1977,818.37,T,USA,Local,United States dollar (USD),False
20398,United States of America,1976,759.698,T,USA,Local,United States dollar (USD),False
20399,United States of America,1975,708.085,T,USA,Local,United States dollar (USD),False
20400,United States of America,1974,670.111,T,USA,Local,United States dollar (USD),False
20401,United States of America,1973,629.539,T,USA,Local,United States dollar (USD),False
20402,United States of America,1972,592.777,T,USA,Local,United States dollar (USD),False
20403,United States of America,1971,551.252,T,USA,Local,United States dollar (USD),False
20404,United States of America,1970,518.864,T,USA,Local,United States dollar (USD),False
20405,United States of America,1969,496.261,T,USA,Local,United States dollar (USD),False
20406,Uzbekistan,2022,3882157.089,T,UZB,Local,Uzbekistani som (UZS),False
20407,Uzbekistan,2022,1294.37,T,UZB,PPP,Uzbekistani som (UZS),False
20408,Uzbekistan,2022,351.322,T,UZB,USD,Uzbekistani som (UZS),False
20409,Uzbekistan,2022,4681257.369,M,UZB,Local,Uzbekistani som (UZS),False
20410,Uzbekistan,2022,1560.803,M,UZB,PPP,Uzbekistani som (UZS),False
20411,Uzbekistan,2022,423.638,M,UZB,USD,Uzbekistani som (UZS),False
20412,Uzbekistan,2022,3090347.185,F,UZB,Local,Uzbekistani som (UZS),False
