,ISO,year,country,T,M,F,ratio,break,female_share,male_share,balanced_avg,balanced_ratio
6674,QAT,2013,Qatar,9667.0,10075.0,8510.0,0.8446650124069479,False,0.26070287539936104,0.739297124600639,9292.5,0.9157923056228141
6677,QAT,2014,Qatar,10483.0,10893.0,9294.0,0.8532084825117048,False,0.2564102564102564,0.7435897435897436,10093.5,0.9207906078169119
6680,QAT,2015,Qatar,10568.0,11034.0,9406.0,0.8524560449519667,False,0.28624078624078625,0.7137592137592137,10220.0,0.9203522504892367
6683,QAT,2016,Qatar,10793.0,11166.0,9845.0,0.8816944295181802,False,0.28236184708554124,0.7176381529144588,10505.5,0.9371281709580696
6686,QAT,2017,Qatar,11099.0,11560.0,9960.0,0.8615916955017301,False,0.288125,0.711875,10760.0,0.9256505576208178
6689,QAT,2018,Qatar,11121.0,11571.0,10034.0,0.8671679197994987,False,0.29277813923227064,0.7072218607677294,10802.5,0.9288590604026845
6692,QAT,2019,Qatar,11308.0,11693.0,10391.0,0.8886513298554691,False,0.2956989247311828,0.7043010752688172,11042.0,0.9410432892591922
6695,QAT,2020,Qatar,11554.0,11758.0,11002.0,0.9357033509100187,False,0.2698412698412698,0.7301587301587302,11380.0,0.9667838312829525
6698,QAT,2022,Qatar,11963.0,11863.0,12237.0,1.0315265952962993,False,0.26737967914438504,0.732620320855615,12050.0,1.01551867219917
6701,REU,2012,Réunion,2714.258,2803.628,2603.608,0.9286567262133207,False,0.44680531946805496,0.553194680531945,2703.6180000000004,0.9630088274305023
6714,ROU,2003,Romania,6637868.0,7273615.0,5906760.0,0.812080375439173,False,0.4651166363659642,0.5348833636340358,6590187.5,0.8962961979458096
6715,ROU,2004,Romania,8183317.0,8859646.0,7433008.0,0.8389734759154034,False,0.4740719089215344,0.5259280910784656,8146327.0,0.9124367337574345
6716,ROU,2005,Romania,968.0,1037.0,891.0,0.8592092574734812,True,0.4726027397260274,0.5273972602739726,964.0,0.9242738589211619
6719,ROU,2006,Romania,1146.0,1222.0,1062.0,0.8690671031096563,False,0.475,0.525,1142.0,0.9299474605954466
6722,ROU,2007,Romania,291.743,316.743,259.189,0.818294326946452,False,0.43437467421899456,0.5656253257810054,287.966,0.9000680635908407
6725,ROU,2008,Romania,338.295,364.646,302.84,0.8305041053514914,False,0.426350192537941,0.5736498074620591,333.743,0.9074047995014127
6728,ROU,2009,Romania,355.054,380.99,320.814,0.8420535972072758,False,0.43100239298059095,0.568997607019409,350.90200000000004,0.9142552621529657
6731,ROU,2010,Romania,325.846,348.159,295.723,0.8493906519722312,False,0.42552826302540236,0.5744717369745976,321.94100000000003,0.918562718013549
6734,ROU,2011,Romania,328.304,350.16,299.513,0.8553604066712359,False,0.4315359251288335,0.5684640748711665,324.8365,0.9220423197516289
6737,ROU,2012,Romania,331.07,354.398,299.65,0.8455183155661148,False,0.4260977569956895,0.5739022430043105,327.024,0.9162936053622975
6740,ROU,2013,Romania,328.856,348.826,302.002,0.8657668866426241,False,0.4264906885357941,0.5735093114642059,325.414,0.9280547241360237
6743,ROU,2014,Romania,349.127,369.367,322.19,0.8722760831368259,False,0.42902261695317634,0.5709773830468237,345.7785,0.9317814728214738
6746,ROU,2015,Romania,366.938,390.885,335.101,0.8572879491410518,False,0.42928079736125063,0.5707192026387493,362.993,0.9231610526924762
6749,ROU,2016,Romania,401.397,421.924,373.851,0.8860624188242433,False,0.42699644290974137,0.5730035570902586,397.8875,0.9395897081461468
6752,ROU,2017,Romania,438.849,452.272,421.032,0.9309265220928998,False,0.4296734955185659,0.5703265044814341,436.652,0.9642278061247859
6755,ROU,2018,Romania,561.465,580.152,536.136,0.9241302279402638,False,0.4245501635768807,0.5754498364231193,558.144,0.9605693154454764
6758,ROU,2019,Romania,798.701,818.879,771.231,0.9418131372278444,False,0.4234805238415041,0.576519476158496,795.0550000000001,0.9700347774682254
6761,ROU,2020,Romania,833.648,860.141,798.438,0.928264086934584,False,0.42936324003695037,0.5706367599630496,829.2895,0.962797671983065
6764,ROU,2021,Romania,954.474,988.41,910.275,0.9209487965520381,False,0.43432520637358324,0.5656747936264168,949.3425,0.9588478341589047
6767,ROU,2022,Romania,1015.684,1073.489,943.104,0.8785409072659338,False,0.44334087510066394,0.556659124899336,1008.2965,0.9353439191745682
6770,ROU,2023,Romania,1231.55,1308.706,1135.142,0.8673773941588104,False,0.44453919015464044,0.5554608098453595,1221.924,0.928979216383343
6832,RUS,2017,Russian Federation,38609.0,45557.0,32658.0,0.7168601971157013,False,0.5386464066981936,0.46135359330180636,39107.5,0.8350827846321038
6835,RUS,2019,Russian Federation,44729.0,52533.0,37872.0,0.7209182799383245,False,0.5322965691289816,0.4677034308710184,45202.5,0.8378297660527626
6838,RUS,2021,Russian Federation,57240.0,67056.0,48594.0,0.7246778811739442,False,0.5316867078323042,0.4683132921676958,57825.0,0.8403631647211414
6841,RWA,2014,Rwanda,60387.79,68202.166,47486.984,0.6962679748323536,True,0.37722941560445844,0.6227705843955416,57844.575,0.8209410130509214
6844,RWA,2017,Rwanda,45647.63,54981.265,34099.954,0.6202104298618811,True,0.4469851054849957,0.5530148945150043,44540.6095,0.7655924421061189
6847,RWA,2021,Rwanda,40708.075,47886.643,31612.177,0.6601460244352481,False,0.4410939197636347,0.5589060802363652,39749.409999999996,0.795286697337143
6850,RWA,2022,Rwanda,41784.348,49715.666,31764.669,0.6389267519819608,False,0.4418316152579158,0.5581683847420842,40740.167499999996,0.7796892096724934
6853,RWA,2023,Rwanda,54569.446,65506.865,41355.652,0.631317832108131,False,0.45287244992622094,0.5471275500737791,53431.258499999996,0.7739973409011133
6859,SDN,2011,Sudan,452.718,462.656,403.07,0.8712088463134596,False,0.16678414392642543,0.8332158560735745,432.863,0.9311722184617304
6862,SDN,2022,Sudan,155379.238,170748.426,68495.762,0.40115018102714456,True,0.15030599104977835,0.8496940089502216,119622.09400000001,0.5726012621046409
6865,SEN,2011,Senegal,105131.304,110551.034,90938.174,0.8225899904292167,True,0.27633552679211476,0.7236644732078852,100744.60399999999,0.9026604938563261
6868,SEN,2019,Senegal,85966.014,98897.264,58507.003,0.5915937472243924,False,0.3201576241361748,0.6798423758638252,78702.1335,0.743397928342057
6871,SEN,2022,Senegal,123334.164,140155.948,89516.111,0.6386893476686413,False,0.3321847975142574,0.6678152024857427,114836.0295,0.7795124177469058
6874,SGP,1986,Singapore,782.88,960.85,570.71,0.5939636779934433,False,0.45616958015071524,0.5438304198492847,765.78,0.7452662644623783
6875,SGP,1987,Singapore,816.66,1003.8,615.3,0.6129707112970711,False,0.48169884169884164,0.5183011583011583,809.55,0.7600518806744487
6876,SGP,1988,Singapore,865.58,1060.52,655.72,0.6183004563798892,False,0.4815711462450592,0.5184288537549409,858.12,0.7641355521372303
6877,SGP,1989,Singapore,941.48,1154.6,709.09,0.6141434262948208,False,0.47837310049157133,0.5216268995084287,931.845,0.7609527335554733
6878,SGP,1990,Singapore,1023.48,1241.47,767.84,0.6184925934577558,False,0.4602537845997931,0.5397462154002068,1004.655,0.7642822660515302
6881,SGP,1991,Singapore,1668.8,1910.3,1366.5,0.7153326702612155,False,0.44409709452004414,0.5559029054799558,1638.4,0.83404541015625
6884,SGP,1992,Singapore,1803.9,2075.8,1468.0,0.7071972251662009,False,0.4473511023362948,0.5526488976637052,1771.9,0.8284891923923472
6887,SGP,1993,Singapore,1917.7,2191.3,1579.1,0.720622461552503,False,0.4469127736033976,0.5530872263966025,1885.2,0.8376299596859749
6890,SGP,2007,Singapore,3773.0,4335.0,3148.0,0.7261822376009227,False,0.4734625105307498,0.5265374894692503,3741.5,0.8413737805692904
6893,SGP,2008,Singapore,3977.0,4560.0,3332.0,0.730701754385965,False,0.4747557003257329,0.5252442996742671,3946.0,0.8443993917891536
6896,SGP,2009,Singapore,3872.0,4436.0,3247.0,0.731965734896303,False,0.47434819175777965,0.5256518082422204,3841.5,0.845242743719901
6899,SGP,2010,Singapore,4089.0,4686.0,3434.0,0.7328211694408877,False,0.4768370607028754,0.5231629392971247,4060.0,0.8458128078817734
6902,SGP,2011,Singapore,3249.0,3441.0,3099.0,0.9006102877070619,False,0.5614035087719298,0.4385964912280702,3270.0,0.9477064220183486
6905,SGP,2012,Singapore,3480.0,3640.0,3230.0,0.8873626373626373,False,0.3902439024390244,0.6097560975609756,3435.0,0.9403202328966521
6908,SGP,2013,Singapore,3705.0,3915.0,3480.0,0.8888888888888888,False,0.4827586206896552,0.5172413793103448,3697.5,0.9411764705882353
6911,SGP,2014,Singapore,3770.0,4000.0,3518.0,0.8795,False,0.47717842323651455,0.5228215767634854,3759.0,0.9358872040436286
6914,SGP,2015,Singapore,3949.0,4118.0,3744.0,0.9091792132102963,False,0.45187165775401067,0.5481283422459893,3931.0,0.9524294072755024
6917,SGP,2016,Singapore,4056.0,4241.0,3803.0,0.896722471115303,False,0.4223744292237443,0.5776255707762556,4022.0,0.9455494778717056
6920,SGP,2017,Singapore,4232.0,4437.0,4027.0,0.9075952219968447,False,0.5,0.5,4232.0,0.9515595463137996
6923,SGP,2018,Singapore,4437.0,4680.0,4095.0,0.875,False,0.4153846153846154,0.5846153846153845,4387.5,0.9333333333333333
6926,SGP,2019,Singapore,4563.0,4810.0,4329.0,0.9,False,0.5135135135135135,0.4864864864864865,4569.5,0.9473684210526315
6929,SGP,2020,Singapore,4534.0,4719.0,4374.0,0.9268912905276542,False,0.5362318840579711,0.46376811594202894,4546.5,0.9620587264929066
6932,SGP,2021,Singapore,4680.0,4875.0,4437.0,0.9101538461538462,False,0.4452054794520548,0.5547945205479452,4656.0,0.9529639175257731
6935,SHN,1994,Saint Helena,218.37,243.07,180.94,0.7443946188340808,False,0.3975535168195717,0.6024464831804284,212.005,0.8534704370179949
6936,SHN,1995,Saint Helena,230.11,256.15,190.68,0.7444075736872927,False,0.3977394226363216,0.6022605773636784,223.415,0.8534789517266075
6937,SHN,1996,Saint Helena,234.93,256.7,202.25,0.7878846902999611,False,0.3998163452708905,0.6001836547291095,229.475,0.8813596252315067
6938,SHN,1997,Saint Helena,232.4,257.61,196.16,0.7614611234035945,False,0.41025223759153784,0.5897477624084622,226.885,0.8645789717257641
6939,SHN,1998,Saint Helena,238.48,265.25,201.59,0.76,False,0.4205152371976125,0.5794847628023875,233.42000000000002,0.8636363636363636
6940,SHN,1999,Saint Helena,224.6,240.6,202.8,0.8428927680798005,False,0.4232804232804235,0.5767195767195765,221.7,0.9147496617050068
6941,SHN,2000,Saint Helena,228.3,247.3,202.5,0.8188435099069955,False,0.42410714285714274,0.5758928571428572,224.9,0.9004001778568252
6942,SHN,2001,Saint Helena,256.0,271.6,234.7,0.8641384388807068,False,0.42276422764227667,0.5772357723577233,253.15,0.9271183093027848
6943,SHN,2002,Saint Helena,265.6,281.0,245.7,0.8743772241992882,False,0.43626062322946096,0.563739376770539,263.35,0.9329789253844692
6977,SLB,2005,Solomon Islands,14206.702,15151.922,11929.336,0.7873150350166797,False,0.29331102412782806,0.7066889758721719,13540.629,0.8810030907722233
6980,SLE,2018,Sierra Leone,2059613.435,2144271.795,1707039.809,0.7960930200082215,False,0.19362343723864672,0.8063765627613533,1925655.802,0.8864719267207858
6981,SLV,1998,El Salvador,1968.13,2183.48,1684.37,0.7714153553043764,False,0.4314680130632523,0.5685319869367478,1933.925,0.8709593184844293
6984,SLV,1999,El Salvador,1969.35,2178.3,1706.12,0.7832346325115915,False,0.4425219196069299,0.5574780803930701,1942.21,0.878442598895073
6987,SLV,2000,El Salvador,2073.25,2287.29,1809.79,0.7912376655343223,False,0.4482513089005235,0.5517486910994764,2048.54,0.8834535815751706
6990,SLV,2001,El Salvador,2108.02,2349.74,1803.58,0.7675657732344856,False,0.44258092866559223,0.5574190713344078,2076.66,0.8685003804185567
6991,SLV,2002,El Salvador,243.71,277.58,204.59,0.7370487787304562,True,0.4640361693382653,0.5359638306617347,241.08499999999998,0.8486218553622167
6994,SLV,2003,El Salvador,232.0,258.31,199.9,0.7738763501219466,False,0.45043656908063695,0.5495634309193631,229.10500000000002,0.8725256978241417
6997,SLV,2004,El Salvador,234.01,255.12,206.75,0.8104029476324867,False,0.43642753772999815,0.5635724622700018,230.935,0.8952735618247559
7000,SLV,2005,El Salvador,246.7,270.6,217.3,0.803030303030303,False,0.4484052532833026,0.5515947467166974,243.95000000000002,0.8907563025210083
7003,SLV,2006,El Salvador,247.4,260.2,230.3,0.8850883935434282,False,0.4280936454849496,0.5719063545150505,245.25,0.9390417940876657
7006,SLV,2010,El Salvador,294.188,290.83,299.892,1.0311590963793282,True,0.3705583756345177,0.6294416243654823,295.361,1.0153405493616288
7009,SLV,2011,El Salvador,296.44,292.212,303.688,1.0392728566930858,False,0.3684210526315797,0.6315789473684204,297.95,1.0192582648095319
7012,SLV,2012,El Salvador,307.289,305.332,310.612,1.017292651932978,False,0.37064393939393614,0.6293560606060639,307.972,1.0085722078630526
7015,SLV,2013,El Salvador,325.789,321.096,333.65,1.0390973416050029,False,0.3738250756730917,0.6261749243269084,327.373,1.01917384756837
7018,SLV,2014,El Salvador,330.575,326.28,337.535,1.0344949123452252,False,0.3816081741448242,0.6183918258551758,331.9075,1.0169550251199506
7021,SLV,2015,El Salvador,331.55,329.841,334.503,1.014134082785342,False,0.366580866580869,0.633419133419131,332.172,1.0070174487915897
7024,SLV,2016,El Salvador,324.722,324.141,325.724,1.0048836771651841,False,0.36702463676561686,0.6329753632343831,324.9325,1.0024358905311102
7027,SLV,2017,El Salvador,344.977,344.682,345.496,1.0023615970662814,False,0.3624078624078279,0.637592137592172,345.089,1.0011794058923928
7030,SLV,2018,El Salvador,358.185,356.735,360.705,1.0111287089856615,False,0.3652392947103273,0.6347607052896727,358.72,1.005533563782337
7033,SLV,2019,El Salvador,380.286,379.67,381.393,1.0045381515526641,False,0.357515960533953,0.6424840394660469,380.5315,1.0022639387278056
7036,SLV,2020,El Salvador,44.092,38.278,54.933,1.4351063273943259,False,0.3490843590513359,0.650915640948664,46.6055,1.1786806278228965
7039,SLV,2021,El Salvador,1498.59,1644.469,1235.89,0.7515435073570861,False,0.35703988702307304,0.6429601129769269,1440.1795000000002,0.8581499736664769
7042,SLV,2022,El Salvador,1624.254,1777.244,1368.017,0.7697406771383108,False,0.3738511877271051,0.6261488122728949,1572.6305,0.8698909247912971
7045,SLV,2023,El Salvador,1842.831,1992.19,1606.116,0.806206235349038,False,0.3868662484394187,0.6131337515605813,1799.153,0.8927067347801994
7112,SRB,2013,Serbia,537.263,558.954,511.953,0.915912579568265,False,0.4615008191315063,0.5384991808684937,535.4535,0.9561110348517659
7115,SRB,2014,Serbia,749.956,777.454,718.065,0.9236109146007353,False,0.463015036454562,0.536984963545438,747.7595,0.9602887024504537
7118,SRB,2015,Serbia,731.397,771.371,687.755,0.8916007990966733,False,0.4780663987753533,0.5219336012246467,729.563,0.9426944623014051
7121,SRB,2016,Serbia,733.784,780.602,682.5,0.874325200294132,False,0.47723797679965746,0.5227620232003425,731.5509999999999,0.9329493090707279
7124,SRB,2017,Serbia,763.622,812.465,709.731,0.8735527068858351,False,0.4754316973932686,0.5245683026067314,761.098,0.9325093483362196
7127,SRB,2018,Serbia,768.782,829.539,698.145,0.8416060004412089,False,0.4624031538730836,0.5375968461269164,763.842,0.9139913751796838
7130,SRB,2019,Serbia,860.217,924.758,785.078,0.8489550779771572,False,0.46206328751431863,0.5379367124856813,854.918,0.9183079546810337
7133,SRB,2020,Serbia,688.566,742.553,624.493,0.8410079819218292,False,0.4572844316449262,0.5427155683550737,683.523,0.9136386046994761
7136,SRB,2021,Serbia,748.059,811.086,674.682,0.83182547843262,False,0.46206122987595705,0.537938770124043,742.884,0.908192934563135
7139,SRB,2022,Serbia,775.185,821.056,721.968,0.8793163925481331,False,0.46293193928629156,0.5370680607137084,771.512,0.9357832412198385
7142,SUR,2016,Suriname,2310.033,2403.406,2182.415,0.9080509077534132,False,0.4225194691186521,0.5774805308813479,2292.9105,0.9518099376316694
7145,SVK,1982,Slovakia,2699.0,3158.0,2184.0,0.6915769474350855,False,0.47125256673511295,0.528747433264887,2671.0,0.8176712841632348
7146,SVK,1983,Slovakia,2746.0,3215.0,2224.0,0.6917573872472784,False,0.47325933400605447,0.5267406659939455,2719.5,0.8177973892259607
7147,SVK,1984,Slovakia,2788.0,3265.0,2258.0,0.6915773353751914,False,0.47368421052631576,0.5263157894736843,2761.5,0.8176715553141408
7148,SVK,1985,Slovakia,2842.0,3329.0,2302.0,0.6914989486332231,False,0.4741966893865628,0.5258033106134372,2815.5,0.8176167643402593
7149,SVK,1986,Slovakia,2886.0,3381.0,2350.0,0.6950606329488317,False,0.4801163918525703,0.5198836081474296,2865.5,0.8201012039783633
7150,SVK,1987,Slovakia,2939.0,3420.0,2428.0,0.7099415204678362,False,0.4848790322580645,0.5151209677419355,2924.0,0.8303693570451436
7151,SVK,1988,Slovakia,3016.0,3500.0,2480.0,0.7085714285714285,False,0.4745098039215686,0.5254901960784314,2990.0,0.8294314381270903
7152,SVK,1989,Slovakia,3084.0,3580.0,2535.0,0.7081005586592178,False,0.47464114832535886,0.5253588516746411,3057.5,0.8291087489779232
7153,SVK,1990,Slovakia,3210.0,3728.0,2638.0,0.7076180257510729,False,0.47522935779816516,0.5247706422018348,3183.0,0.8287778825007854
7194,SVK,2005,Slovakia,354.367,403.972,304.204,0.7530323883833534,False,0.49720351214818354,0.5027964878518165,354.08799999999997,0.8591197668376224
7197,SVK,2006,Slovakia,390.847,440.092,339.576,0.7716023013369933,False,0.48992200246726914,0.5100779975327309,389.834,0.8710784590364105
7200,SVK,2007,Slovakia,610.223,687.042,528.756,0.7696123381103338,False,0.48531771603300383,0.5146822839669962,607.899,0.8698089649760897
7203,SVK,2008,Slovakia,726.922,821.024,629.813,0.7671066862844448,False,0.4921369586477764,0.5078630413522236,725.4185,0.8682064215346038
7206,SVK,2009,Slovakia,883.282,987.485,773.231,0.7830306283133415,False,0.48635264685840157,0.5136473531415984,880.358,0.8783142766919821
7207,SVK,2010,Slovakia,923.697,1026.107,816.024,0.7952620925498023,False,0.4874739983720719,0.512526001627928,921.0654999999999,0.8859565362072513
7210,SVK,2011,Slovakia,898.328,999.162,792.876,0.7935409873473971,False,0.4888068022066453,0.5111931977933547,896.019,0.8848874856448357
7213,SVK,2012,Slovakia,970.216,1080.408,856.687,0.7929291526904652,False,0.49254205014281155,0.5074579498571885,968.5474999999999,0.884506955002207
